component_name,component_set_name,week,insertions,detachments
Size=64 px (XXL),Spacer,2025-01-19,6,0
"Type=Switch, Lines=Single, State=Selected, With icon=Yes",🚧 [DEPRECATED] List - Controls,2025-01-19,2,0
Icon - Thumbs Up (outline),,2025-01-19,2,0
Icon - Twitter,,2025-01-19,2,0
"State=Default, Level=1",List - Item (Large),2025-01-19,5,0
"Platform=Web, Type=Default, Icon (Optional)=On, Text link (Optional)=On",🚧 [DEPRECATED] Notifications,2025-01-19,0,1
"Type=Secondary, State=Disabled, Size=Default",Button,2025-01-19,2,0
Country=Netherlands (NL),Country flag,2025-01-19,1,0
Icon - Set (Women),,2025-01-19,2,0
"Breakpoint=375 (Mobile), Size=Small, Header (Optional)=Off, Title (Optional)=Off, Footer (Optional)=Off",Dialog (Web),2025-01-19,14,0
"Type=Follow button, Lines=Single, State=Deselected, With icon=No",🚧 [DEPRECATED] List - Controls,2025-01-19,14,0
"Platform=App, State=Transient",Icon button - Add to bag,2025-01-19,156,0
Icon - Location,,2025-01-19,35,0
"State=Default, Optional=Yes, Message=None",Text area,2025-01-19,4,0
Icon - Enhancing,,2025-01-19,4,0
"Viewport=iOS: 320-374, Selected tab=Home",Navigation bar,2025-01-19,34,0
Icon - Face Strong Positive (Outlined),,2025-01-19,19,0
"States=Selected, Type=Number, Orientation=Horizontal, Text=One",🚧 [DEPRECATED] Progress Stepper,2025-01-19,14,0
Icon - Ruler,,2025-01-19,13,0
"Type=Color swatch, State=Selected, Label=On, Optional=No, Message=None",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-01-19,45,0
Icon - Returns,,2025-01-19,7,0
Size=8px (XXS),Spacer,2025-01-19,1061,0
State=Selected,Reminder button,2025-01-19,42,2
Icon - Size Body,,2025-01-19,4,0
"Platform=Web, Size=Large (48x48), Outline=No, State=Deselected",Icon button - Wishlist,2025-01-19,6968,0
"Platform=Web, Size=Large (48x48), Outline=Yes, State=Deselected",Icon button - Wishlist,2025-01-19,102,0
Type=3 Levels,Breadcrumbs,2025-01-19,3,0
Icon - Cycle,,2025-01-19,1,0
Icon - Eye Open,,2025-01-19,353,0
"State=Disabled, Label=Yes, Optional=Off, Message=None, Icon=Trailing",Text input,2025-01-19,2,0
Type=Default,🚧 [DEPRECATED] Plus short,2025-01-19,21,0
Icon - Snow,,2025-01-19,2,0
Icon - Lock Closed,,2025-01-19,115,0
Icon - Chat,,2025-01-19,39,0
Icon - Pullovers & Knitwear,,2025-01-19,5,0
Country=Italy (IT),Country flag,2025-01-19,1,0
Pill animated,,2025-01-19,30,1
Icon - Sachet,,2025-01-19,9,0
"Type=Logo, Color=Original",Zalando Logo,2025-01-19,163,0
Pill highlight,,2025-01-19,216,1
"Platform=App, Type=Default, Icon (Optional)=On, Text link (Optional)=On",🚧 [DEPRECATED] Notifications,2025-01-19,123,1
"Breakpoint=1280+ (Desktop), Size=Large, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-01-19,0,1
"Thickness=1px, Colour=Grey",Divider (Horizontal),2025-01-19,7087,1
"Platform=iOS, Type=Standard link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-01-19,48,0
Platform=Web,Icon button - More,2025-01-19,155,0
"Platform=iOS, Type=Icon link, State=Default, Size=Medium",🚧 [DEPRECATED] Link,2025-01-19,210,0
Icon - Camera,,2025-01-19,31,0
"Platform=App, Size=Small (40x40), Outline=No, State=Deselected",Icon button - Wishlist,2025-01-19,32,0
Type=Strong (Designer),Flag,2025-01-19,1673,0
"State=Disabled, Type=Default",🚧 [DEPRECATED] Selector,2025-01-19,1,0
"Platform=iOS, Type=Standard link, State=Default, Size=Medium",🚧 [DEPRECATED] Link,2025-01-19,176,0
"States=Completed, Type=Number, Orientation=Horizontal, Text=Two",🚧 [DEPRECATED] Progress Stepper,2025-01-19,15,0
Icon - T-shirts,,2025-01-19,12,0
"Type=List Item, Lines=Two, Style=Bold, States=Disabled, Icon=True, Chevron=True",List - Item (Default),2025-01-19,12,0
"Type=List Item, Lines=One, Style=Bold, States=Default, Icon=False, Chevron=False",List - Item (Default),2025-01-19,95,0
Icon - View grid,,2025-01-19,5,0
Size=12px (XS),Spacer,2025-01-19,54,0
Type=Long Link,Message,2025-01-19,28,0
"Type=Tertiary, State=Default, Size=Small",Button,2025-01-19,383,2
"Platform=iOS, Type=Icon link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-01-19,71,0
Icon - Wallet,,2025-01-19,13,0
Icon - Lock Open,,2025-01-19,7,0
"Type=Color swatch, State=Default, Label=On, Optional=No, Message=None",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-01-19,18,0
Size=36px (L),Spacer,2025-01-19,88,0
"Number=Single, Resize=Original",Badge,2025-01-19,144,0
"State=Default, Label=No, Optional=Off, Message=None, Icon=Leading",Text input,2025-01-19,7,0
"Type=List Item, Lines=Two, Style=Bold, States=Default, Icon=True, Chevron=True",List - Item (Default),2025-01-19,159,0
Icon - Shoes (Trainers),,2025-01-19,6,0
"Left action=Back (Arrow), Action=None",Top bar (iOS),2025-01-19,276,0
Type=Horizontal,Checkbox group,2025-01-19,18,0
"Type=List Item, Lines=Two, Style=Bold, States=Default, Icon=False, Chevron=False",List - Item (Default),2025-01-19,4,0
Icon - Truck (Returns),,2025-01-19,2,0
"State=Default, Label=Yes, Optional=Off, Message=Informative, Icon=None",Text input,2025-01-19,3,0
"State=Selected, Description=On, Message=None",🚧 [DEPRECATED] Radio button,2025-01-19,3,0
"Type=Primary, State=Disabled, Size=Default",Button,2025-01-19,40,0
"Type=Filter, Platform=Mobile web, State=Focused (Filled)",🚧 [DEPRECATED] Search bar,2025-01-19,1,0
"State=Active, Label=Yes, Optional=Off, Message=None, Icon=Trailing",Text input,2025-01-19,6,0
"Platform=Web, Size=Small (40x40), Outline=No, State=Deselected",Icon button - Wishlist,2025-01-19,2,0
Icon - Audio Off (Mute),,2025-01-19,7,0
Color=Original,🚧 [DEPRECATED] Zalando Plus Pill Logo (Wordmark),2025-01-19,43,0
"State=Default, Platform=App & mWeb",Filter Dropdown Trigger,2025-01-19,316,0
Icon -  Avatar E,,2025-01-19,3,0
Icon - Face Strong Negative (Outlined),,2025-01-19,3,0
"Type=Default, State=Default, Label=On, Optional=No, Message=None",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-01-19,44,3
"Breakpoint=1280+ (Desktop), Size=Small, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-01-19,4,0
Icon - Pinterest,,2025-01-19,2,0
"Platform=App, Type=Success, Icon (Optional)=Off, Text link (Optional)=On",🚧 [DEPRECATED] Notifications,2025-01-19,2,0
"Platform=Web, Type=Icon link, State=Default, Size=Small",🚧 [DEPRECATED] Link,2025-01-19,42,0
Icon - Shoes (Ankle Boots),,2025-01-19,1,0
"Thickness=1px, Colour=Black",Divider (Horizontal),2025-01-19,109,0
"Viewport=iOS: 375+, Selected tab=User account",Navigation bar,2025-01-19,15,0
Icon - Bodycare,,2025-01-19,4,0
Icon - Nails,,2025-01-19,2,0
Icon - Share (iOS),,2025-01-19,1864,0
"Viewport=iOS: 375+, Selected tab=Wishlist",Navigation bar,2025-01-19,90,0
"Platform=App, State=Selected",Icon button - Reminder,2025-01-19,2,0
Icon -  Arrow (Left),,2025-01-19,669,1
"Panel=Default, State=Expanded, Optional=Off, Subtext=Off, Static content=Off",Panel,2025-01-19,27,0
Icon - Suncare,,2025-01-19,2,0
Icon - Postbox,,2025-01-19,13,0
"State=Selected, Label=Yes, Optional=Off, Message=None, Icon=None",Text input,2025-01-19,133,0
"Panel=Default, State=Collapsed, Optional=Off, Subtext=Off, Static content=Off",Panel,2025-01-19,8,0
State=Hover,Reminder button,2025-01-19,6,0
Icon - Star Sparkle,,2025-01-19,179,2
"Type=Category, Platform=Android, State=Focused (Filled)",🚧 [DEPRECATED] Search bar,2025-01-19,6,5
Progress Stepper Caret,,2025-01-19,17,0
Icon - New,,2025-01-19,13,0
"States=Selected, Type=Number, Orientation=Horizontal, Text=None (Zero)",🚧 [DEPRECATED] Progress Stepper,2025-01-19,6,0
State=Deselected,Radio button,2025-01-19,28,1
Icon - Factory,,2025-01-19,17,0
"Platform=iOS, Type=Icon link, State=Default, Size=Small",🚧 [DEPRECATED] Link,2025-01-19,19,0
"Left action=Close (X), Action=None",Top bar (iOS),2025-01-19,79,3
"States=Completed, Type=Number, Orientation=Horizontal, Text=One",🚧 [DEPRECATED] Progress Stepper,2025-01-19,10,0
Icon - Play,,2025-01-19,443,0
Icon -  Arrow (Right),,2025-01-19,877,0
Icon - Email,,2025-01-19,14,0
Icon - Success,,2025-01-19,143,1
Icon - Sports Bags,,2025-01-19,1,0
"State=Default, Label=Yes, Optional=On, Message=Error, Icon=None",Text input,2025-01-19,1,0
"Platform=Web, State=Deselected",Icon button - Reminder,2025-01-19,36,0
Icon - Photo,,2025-01-19,2,0
"Platform=Web, Type=Icon link, State=Hover (web), Size=Medium",🚧 [DEPRECATED] Link,2025-01-19,3,0
"Platform=App, State=Deselected",Icon button - Reminder,2025-01-19,1579,0
"With icon=True, State=Selected, Size=Small",Follow button,2025-01-19,6,0
Icon - Shopping bag (Full),,2025-01-19,39,0
"State=Selected w/ Badge, Type=Default",🚧 [DEPRECATED] Selector,2025-01-19,88,0
"Type=List Item, Lines=One, Style=Bold, States=Default, Icon=False, Chevron=True",List - Item (Default),2025-01-19,59,0
"Type=Primary, State=Default, Size=Default",Button,2025-01-19,1448,4
Icon - Outdoor,,2025-01-19,2,0
"Expanded=On, State=Default, Style=Bold",Accordion (Default),2025-01-19,1,0
"Type=Secondary, State=Loading, Size=Default",Button,2025-01-19,3,0
Alignment=Fixed,Tabs group,2025-01-19,4,0
"State=Selected, Description=On, Message=Informative",🚧 [DEPRECATED] Radio button,2025-01-19,0,1
Icon - Email Approved,,2025-01-19,5,0
"State=Default, Label=Yes, Optional=Off, Message=None, Icon=Trailing",Text input,2025-01-19,3,0
Progress Stepper Message,,2025-01-19,17,0
Breakpoint=Mobile 375 <-> 767,Carousel Header (Web),2025-01-19,1107,0
Platform=App,Icon button - More,2025-01-19,144,0
"Type=Follow button, Lines=Single, State=Selected, With icon=No",🚧 [DEPRECATED] List - Controls,2025-01-19,6,0
"Platform=App, Size=Large (48x48), Outline=Yes, State=Selected",Icon button - Wishlist,2025-01-19,13,0
"Viewport=Android, Selected tab=Home",Navigation bar,2025-01-19,2,0
"Type=Single/Multi-select, Lines=Single, State=Selected, With icon=Yes",🚧 [DEPRECATED] List - Controls,2025-01-19,36,0
Icon - Shoes (Sports shoes - Kids),,2025-01-19,2,0
"State=Default, Platform=Web",Filter Dropdown Trigger,2025-01-19,87,0
Icon - Elephant,,2025-01-19,6,0
"Type=Logo, Color=White",Zalando Logo,2025-01-19,28,1
"Type=Default, State=Disabled, Label=On, Optional=No, Message=None",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-01-19,25,0
Icon - Heart (Outlined),,2025-01-19,646,0
"Platform=Desktop, Link color=Black, Overlay=Off",Embedded Navigation,2025-01-19,14,0
"States=Disabled, Type=Number, Orientation=Horizontal, Text=Two",🚧 [DEPRECATED] Progress Stepper,2025-01-19,5,0
"Platform=App, Size=Large (48x48), Outline=Yes, State=Deselected",Icon button - Wishlist,2025-01-19,43,0
"Left action=Back (Arrow), Action=Text action",Top bar (iOS),2025-01-19,169,1
"Type=Single/Multi-select, Lines=Single, State=Selected, With icon=No",🚧 [DEPRECATED] List - Controls,2025-01-19,4,0
Icon - Radio,,2025-01-19,72,0
Platform=iOS: iPhone 6/7/8/SE,Status bar,2025-01-19,9,0
"Type=Switch, Lines=Multi, State=Selected, With icon=Yes",🚧 [DEPRECATED] List - Controls,2025-01-19,1,0
"State=Disabled, Label=Yes, Optional=Off, Message=None, Icon=None",Text input,2025-01-19,9,0
Icon - Magnifying glass with plus,,2025-01-19,42,1
Icon - Box,,2025-01-19,186,0
"State=Selected, Platform=Web",Filter Dropdown Trigger,2025-01-19,18,0
Breakpoints=375 - 1023,Header,2025-01-19,44,0
Icon - Shoes (Lace-Ups),,2025-01-19,5,0
Icon - Chemicals Leaf,,2025-01-19,7,0
"State=Default, Badge=No",Dropdown Icon Trigger,2025-01-19,142,0
Icon - Gear,,2025-01-19,1,0
"Type=Category, Platform=Desktop, State=Default",Search bar,2025-01-19,21,0
"On/off=No, State=Enabled",Switch,2025-01-19,168,0
"State=Default, Type=Swatch",🚧 [DEPRECATED] Selector,2025-01-19,240,0
State=Hover,Reminder button,2025-01-19,1,0
Icon - Yoga Mat,,2025-01-19,1,0
"Platform=Web, Type=Icon link, State=Default, Size=Medium",🚧 [DEPRECATED] Link,2025-01-19,93,0
Icon - Football,,2025-01-19,1,0
Icon - Weights,,2025-01-19,3,0
Type=Scrollable,Drawer,2025-01-19,8,2
Icon - Box Trade-in,,2025-01-19,72,0
"Left action=Back (Arrow), Number of titles=1, Right Action=None",Top bar (Android),2025-01-19,20,0
"Platform=App, Type=Default, Icon (Optional)=Off, Text link (Optional)=Off",🚧 [DEPRECATED] Notifications,2025-01-19,18,0
"Platform=Web, Type=Success, Icon (Optional)=Off, Text link (Optional)=Off",🚧 [DEPRECATED] Notifications,2025-01-19,2,0
Icon - Star (Outlined),,2025-01-19,6,0
Icon - Price info,,2025-01-19,8,0
Icon - Shoes (Lace-Up Boots),,2025-01-19,1,0
"State=Default, Label=Yes, Optional=Off, Message=Informative, Icon=Trailing",Text input,2025-01-19,1,1
"State=Default, Label=Yes, Optional=Off, Message=Error, Icon=None",Text input,2025-01-19,2,0
"State=Active, Platform=Web",Filter Dropdown Trigger,2025-01-19,4,0
"Platform=Web, Type=Standard link, State=Hover (web), Size=Small",🚧 [DEPRECATED] Link,2025-01-19,9,0
Size=48px (XL),Spacer,2025-01-19,15,0
Type=5 Levels,Breadcrumbs,2025-01-19,26,0
Icon - Diamond,,2025-01-19,3,0
"State=Default, Label=Yes, Optional=Off, Message=None, Icon=None",Text input,2025-01-19,250,1
Size=24px (M),Spacer,2025-01-19,642,0
Icon - Globe,,2025-01-19,74,1
Icon - Set (Men),,2025-01-19,2,0
"Type=Default, State=Default, Label=On, Optional=No, Message=Informative",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-01-19,20,0
Color=Yes,Divider - Dashed (Progress Stepper Only),2025-01-19,14,0
Platform=Web,Icon button - More,2025-01-19,39,0
"Platform=App, Type=Success, Icon (Optional)=On, Text link (Optional)=On",🚧 [DEPRECATED] Notifications,2025-01-19,11,0
"Left action=Back (Arrow), Number of titles=2, Right Action=3 icons",Top bar (Android),2025-01-19,2,0
"Type=Single/Multi-select, Lines=Multi, State=Selected, With icon=No",🚧 [DEPRECATED] List - Controls,2025-01-19,4,0
Icon - Chat sparkle,,2025-01-19,146,0
Icon - Zalando Logo Mark (Filled),,2025-01-19,55,0
"Platform=Web, Size=Large (48x48), Outline=Yes, State=Selected",Icon button - Wishlist,2025-01-19,4,0
Icon - Equalizer,,2025-01-19,64,0
Type=Left,Icon button - Navigation arrow,2025-01-19,373,0
"State=Hover, Size=Medium",Text buttons,2025-01-19,1,0
Icon - Magnifying glass with lines,,2025-01-19,13,0
"Breakpoint=1280+ (Desktop), Size=Large, Header (Optional)=Off, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-01-19,0,1
"State=Default, Badge=Yes",Dropdown Icon Trigger,2025-01-19,169,0
Icon - Checkmark,,2025-01-19,1585,3
Icon - Share (Android),,2025-01-19,31,0
"State=Default, Size=Large",Text buttons,2025-01-19,573,0
Icon - Shoes (Sports shoes),,2025-01-19,2,0
"Orientation=Horizontal, State=Initial",Video (Web),2025-01-19,9,0
"Breakpoint=375 (Mobile), Size=Small, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-01-19,6,0
"State=Selected, Label=Yes, Optional=Off, Message=None, Icon=Trailing",Text input,2025-01-19,42,0
Icon - Face Positive (Outlined),,2025-01-19,3,0
"Type=Color swatch, State=Disabled, Label=On, Optional=No, Message=None",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-01-19,1,0
"State=Disabled, Platform=Web",Filter Dropdown Trigger,2025-01-19,1,0
"State=Default, Size=Medium",Text buttons,2025-01-19,103,0
Icon - Durable fabric,,2025-01-19,2,0
Icon -  Avatar F,,2025-01-19,3,0
Meter/Background,,2025-01-19,2,0
"State=Default, Label=No, Optional=Off, Message=None, Icon=None",Text input,2025-01-19,1,0
Icon - Hypoallergenic,,2025-01-19,2,0
Icon - Finish,,2025-01-19,29,0
Icon - Thumbs Up (filled),,2025-01-19,2,0
Icon - Gift Box,,2025-01-19,14,0
Type=Error,Input message,2025-01-19,29,0
"Type=List Item, Lines=One, Style=Regular, States=Default, Icon=True, Chevron=True",List - Item (Default),2025-01-19,70,1
Icon - Expand Arrow,,2025-01-19,29,0
"Type=Default, State=Hover, Label=On, Optional=No, Message=None",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-01-19,2,0
"State=Selected, Description=Off, Message=None",🚧 [DEPRECATED] Radio button,2025-01-19,83,0
"Type=Color swatch, State=Active, Label=On, Optional=No, Message=None",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-01-19,3,0
"With icon=True, State=Default, Size=Default",Follow button,2025-01-19,67,1
Icon - Chevron Down,,2025-01-19,896,0
"Platform=Web, Type=Error, Icon (Optional)=On, Text link (Optional)=Off",🚧 [DEPRECATED] Notifications,2025-01-19,24,0
Icon - Zalando Logo Mark (Outlined),,2025-01-19,18,0
Icon - Football American,,2025-01-19,3,0
Icon - Truck,,2025-01-19,58,0
"Type=Read (Static), State=Default",Rating stars,2025-01-19,292,0
Icon - Star (Filled),,2025-01-19,266,0
Icon - 3D,,2025-01-19,13,0
Type=Default,🚧 [DEPRECATED] Plus short,2025-01-19,1972,0
Icon - Shapes (Rhombus),,2025-01-19,1,0
Type=Vertical,Checkbox group,2025-01-19,21,0
Platform=Web,Icon button - More,2025-01-19,5,0
"Buttons=None, Visual=None",Tooltip,2025-01-19,22,0
"Platform=App, Type=Error, Icon (Optional)=On, Text link (Optional)=Off",🚧 [DEPRECATED] Notifications,2025-01-19,6,0
Icon - Bug,,2025-01-19,4,0
"On/off=Yes, State=Enabled",Switch,2025-01-19,21,0
"Platform=Web, Type=Navigation link, State=Hover (web), Size=Medium",🚧 [DEPRECATED] Link,2025-01-12,175,0
Breakpoints=1280+,Footer,2025-01-12,537,0
"States=Completed, Type=Number, Orientation=Horizontal, Text=One",🚧 [DEPRECATED] Progress Stepper,2025-01-12,25,0
Icon - Truck,,2025-01-12,80,0
Icon - Box Trade-in,,2025-01-12,68,0
"Platform=Web, Type=Success, Icon (Optional)=Off, Text link (Optional)=Off",🚧 [DEPRECATED] Notifications,2025-01-12,8,0
"Platform=Web, Size=Small (40x40), Outline=No, State=Deselected",Icon button - Wishlist,2025-01-12,59,0
Icon - Download,,2025-01-12,18,0
"Type=Default, State=Default, Label=On, Optional=Yes, Message=Informative",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-01-12,1,0
Platform=App / mWeb,List - Headers,2025-01-12,26,0
Icon - Sunglasses,,2025-01-12,25,0
"Orientation=Horizontal, State=Paused",Video (Web),2025-01-12,24,0
Icon - Encrypted,,2025-01-12,7,0
Icon - Order Received,,2025-01-12,2,0
"Type=Switch, Lines=Multi, State=Selected, With icon=Yes",🚧 [DEPRECATED] List - Controls,2025-01-12,27,0
Icon - Size Body,,2025-01-12,31,0
"Platform=Web, Type=Navigation link, State=Focus (web), Size=Large",🚧 [DEPRECATED] Link,2025-01-12,1,0
Icon - Box,,2025-01-12,245,0
Icon - Trash,,2025-01-12,76,0
Icon - Truck Plus,,2025-01-12,8,0
"Platform=App, Size=Large (48x48), Outline=Yes, State=Selected",Icon button - Wishlist,2025-01-12,8,0
Icon - Finish,,2025-01-12,111,0
"State=Default, Size=Medium",Text buttons,2025-01-12,1928,0
"Type=Default, State=Default, Label=On, Optional=No, Message=Informative",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-01-12,1,0
"Type=Primary, State=Default, Size=Default",Button,2025-01-12,1391,2
"Platform=Web, Type=Default, Icon (Optional)=On, Text link (Optional)=Off",🚧 [DEPRECATED] Notifications,2025-01-12,12,0
"Left action=Back (Arrow), Number of titles=1, Right Action=None",Top bar (Android),2025-01-12,186,1
"Platform=iOS, Type=Icon link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-01-12,30,1
"Type=List Item, Lines=One, Style=Regular, States=Disabled, Icon=False, Chevron=False",List - Item (Default),2025-01-12,3,0
"Platform=Web, Type=Navigation link, State=Pressed, Size=Small",🚧 [DEPRECATED] Link,2025-01-12,1,0
Icon - T-shirts (Kids),,2025-01-12,3,0
"Type=Default, State=Active, Label=On, Optional=No, Message=None",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-01-12,4,0
Icon - View mondrian,,2025-01-12,2,0
Type=Default,🚧 [DEPRECATED] Plus short,2025-01-12,16,0
Icon - Lock Closed,,2025-01-12,142,0
Size=4px (XXXS),Spacer,2025-01-12,788,0
Icon - Shopping bag (Full),,2025-01-12,181,0
Type=Read,Linear scale,2025-01-12,8,0
Icon - Bulb,,2025-01-12,7,0
"With icon=False, State=Default, Size=Small",Follow button,2025-01-12,1,0
"Type=Tertiary, State=Default, Size=Small",Button,2025-01-12,2865,1
"Platform=Web, State=Default",Icon button - Trade-in,2025-01-12,58,0
Icon - Cross (X),,2025-01-12,468,1
Type=Up,Icon button - Navigation arrow,2025-01-12,4,0
"Type=Default, State=Default, Label=On, Optional=Yes, Message=Error",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-01-12,1,0
"Type=Category, Platform=iOS, State=Focused (Empty)",🚧 [DEPRECATED] Search bar,2025-01-12,1,0
