component_name,component_set_name,week,insertions,detachments
"Type=Standard, Colour=Default, Sale=False, From (price)=False",Product Card | Reco Carousel (App),2025-06-15,78,0
"Breakpoint=769+, Type=Beauty",Product Card | Cart Web,2025-06-15,1,0
"Type=Standard, Colour=White, Breakpoint=1280+, Sale=False",Product Card | Reco Carousel (Web),2025-06-15,326,0
"Breakpoint=320 - 479, Type=Beauty",Product Card | Cart Web,2025-06-15,2,0
"Platform=App, Real Data?=Yes",Detail - Tile,2025-06-15,215,1
"Breakpoint=Mobile, Icon=False, Info Button=True, Plus=False, Link=True",Incentive Banner,2025-06-15,13,0
Type=Trade-in - Bought,Product Card | Wardrobe (App),2025-06-15,175,0
"Sale=True, From (price)=False, Breakpoint=480 - 767",🚧 [deprecated] Product price,2025-06-15,8,0
"Type=Sale, Platform=Desktop",🚧 [DEPRACATED] .Pricing,2025-06-15,9,0
"Type=Standard, Breakpoint=1280+",Product Card | Wardrobe (Web) - Liked,2025-06-15,18,0
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=true",Showstopper (App),2025-06-15,8,0
"Type=Standard, Delivery=Plus Premium, Sale=False, Not available=Off",Product Card | Checkout,2025-06-15,69,0
"Breakpoint=Desktop, Icon=False, Info Button=False, Plus=False, Link=True",Incentive Banner,2025-06-15,12,0
"Platform=App & mWeb, Ratings=True, Reviews=True, Insightful=True, Pills=2 Rows",Reviews/Read/Entry Point,2025-06-15,1,1
"Platform=App, Description=01, Header=Yes",Detail - List,2025-06-15,2,0
"Type=Outfit, Size=375 - 479, Header=Yes",Carousel ,2025-06-15,255,0
"Type=Standard, State=Default, Sale=False, Not available=On, Wishlist State=Default",Product Card | Mini-Cart,2025-06-15,2,0
"Type=Standard, Breakpoints=1024 - 1279, Sale=False, From (price)=False",Product Card | Catalogue (Web),2025-06-15,31,0
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=true",Showstopper (App),2025-06-15,75,0
"Type=Beauty, Sale=False, Not available=False",Product Card | Cart,2025-06-15,28,0
"Type=Default, Sale=Yes, Plus Flag=Yes",Product Card | Horizontal (Outfits),2025-06-15,1,0
"Platform=App & mWeb, Returned=False, Size Flag=False, Size Reco=False",Repurchase messaging,2025-06-15,237,0
Viewport=App/mWeb,Early Access header,2025-06-15,254,0
"Type=Beauty, Delivery=Plus Premium, Sale=False, Not available=Off",Product Card | Checkout,2025-06-15,53,0
Type=Branded,Outfit Cards (App),2025-06-15,10,0
"Breakpoint=Mobile, Insightful=False, Text review=True",Reviews/Read/Written Reviews,2025-06-15,3,0
"Device=Big Desktop, Carousel=Yes",Collection Card,2025-06-15,5,0
"Type=Standard, Breakpoints=1280+, Sale=True, From (price)=False",Product Card | Catalogue (Web),2025-06-15,199,0
"Type=Standard, Size=375 - 479, Header=Yes",Carousel ,2025-06-15,1398,2
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=false",Showstopper (App),2025-06-15,36,0
"Platform=App, Description=01, Header=No",Detail - List,2025-06-15,3,0
"Type=Standard, Breakpoints=375 - 479, Sale=True, From (price)=True",Product Card | Catalogue (Web),2025-06-15,35,0
Message=Reference item,Size Advice,2025-06-15,5,1
"Type=Standard, Sale=True, Not available=False",Product Card | Cart,2025-06-15,3,0
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=false",Showstopper (App),2025-06-15,1,0
"Type=Standard, Size=1280+, Header=Yes",Carousel ,2025-06-15,41,0
"Device=MobileWeb/Apps, Images=No, Illustration=Yes",CCC Tiles (NCR),2025-06-15,35,0
"Type=Beauty, Breakpoints=1280+, Sale=True, From (price)=False",Product Card | Catalogue (Web),2025-06-15,9,0
Category=Bar,Detail - Box,2025-06-15,1,0
Platform=App & mWeb,"Brand + item name, pricing",2025-06-15,240,1
"Platform= App & mWeb, Type=Default",🚧 [DEPRACATED] .Pricing,2025-06-15,19,0
Type=American Express,Payment Logo,2025-06-15,6,0
Type=Owned - Beauty Sub,Product Card | Wardrobe (App),2025-06-15,1,1
"Device=MobileWeb/Apps, Images=Yes, Illustration=No",CCC Tiles (NCR),2025-06-15,57,1
"Paragraph=false, Carousel=true, Follow Brand=true, Inverted=false",Showstopper (App),2025-06-15,3,0
Type=Liked - Pre-owned,Product Card | Wardrobe (App),2025-06-15,1,0
Claim Type=Product,Sustainability Pills,2025-06-15,102,0
"Platform=Apps, Single colour=True",Colour Picker [Thumbnails],2025-06-15,3,0
Opened=true,PDP Accordion Base,2025-06-15,52,0
"Platform=App & mWeb, Type=1 - Free Delivery + Returns",USPs,2025-06-15,233,0
"Platform=Desktop web, Type=Overlay",CCC (Communication),2025-06-15,1,0
"Type=Standard, State=Default, Sale=True, Not available=Off, Wishlist State=Default",Product Card | Mini-Cart,2025-06-15,1,0
"Breakpoint=769+, Type=Standard",Product Card | Cart Web,2025-06-15,2,0
Platform=App & mWeb,"Brand + item name, pricing",2025-06-15,225,0
"Type=Beauty, Breakpoints=375 - 479, Sale=False, From (price)=False",Product Card | Catalogue (Web),2025-06-15,8,9
"Type=Pre-owned, Colour=Black, Sale=False, From (price)=False",Product Card | Reco Carousel (App),2025-06-15,4,0
"Type=Standard, Colour=Black, Breakpoint=1280+, Sale=True",Product Card | Reco Carousel (Web),2025-06-15,2,0
"Platform=iOS, Rows=One",(DEPRECATED) Colour Picker [MIN 2 Thumbnails],2025-06-15,17,0
"Platform=App & mWeb, Beauty=False, Sale=True, Price drop=True",🚧 [DEPRECATED] Pricing + Item Details,2025-06-15,16,0
"Sale=False, From (price)=False, Breakpoint=480 - 767",🚧 [deprecated] Product price,2025-06-15,14,0
"Type=Standard, Breakpoints=1280+, Sale=False, From (price)=False",Product Card | Catalogue (Web),2025-06-15,475,0
"Sale=True, From (price)=False, Breakpoint=1280+",🚧 [deprecated] Product price,2025-06-15,51,0
"Device=Big Desktop 1280+, Images=Yes, Illustration=No",CCC Tiles (NCR),2025-06-08,1,0
"Platform=Desktop, Plus membership=Opt-in, Delivery type=Premium",Delivery tile,2025-06-08,1,0
"Platform=Desktop, Rows=One",(DEPRECATED) Colour Picker [MIN 2 Thumbnails],2025-06-08,30,0
Platform=App & mWeb,"Brand + item name, pricing",2025-06-08,99,0
Options=False,Newsletter banner (mWeb),2025-06-08,4,0
"Platform=App & mWeb, Plus membership=-, Delivery type=LongDistance",Delivery tile,2025-06-08,1,0
"Platform=Desktop, Status=Beauty - In stock",Size + Primary CTA + Wishlist,2025-06-08,10,0
"Type=Beauty, Size=375 - 479, Header=Yes",Carousel ,2025-06-08,68,0
"Type=Standard, Breakpoints=375 - 479, Sale=True, From (price)=False",Product Card | Catalogue (Web),2025-06-08,90,0
Category=Default,Detail - Box,2025-06-08,166,0
"Platform=iOS, Type=Many images",.Image Gallery (deprecated),2025-06-08,85,1
"Type=Standard, Colour=Black, Sale=False, From (price)=False",Product Card | Reco Carousel (App),2025-06-08,33,0
"Platform=Apps, Single colour=False",Colour Picker [Thumbnails],2025-06-08,89,0
"Paragraph=true, Carousel=false, Follow Brand=false, Inverted=false",Showstopper (App),2025-06-08,4,0
Viewport=mWeb/App,EA PDP Storytelling,2025-06-08,79,0
"Single Size=False, State=Selected",Size Picker - Entry Point,2025-06-08,35,0
"Type=Beauty, Breakpoints=1280+, Sale=False, From (price)=True",Product Card | Catalogue (Web),2025-06-08,1,0
"Platform=App & mWeb, Plus membership=Opt-in, Delivery type=Premium",Delivery tile,2025-06-08,1,0
"Placement=Home, Entry-point=Multi, Countdown=True, VoucherCode=True",Sales Banner (Desktop web),2025-06-08,2,0
"Sale=False, From (price)=True, Breakpoint=1024 - 1279",🚧 [deprecated] Product price,2025-06-08,14,0
"Device=MobileWeb/Apps, Images=No, Illustration=Yes",CCC Tiles (NCR),2025-06-08,1,2
"Type=Standard, State=Default, Sale=False, Not available=Off, Wishlist State=Default",Product Card | Mini-Cart,2025-06-08,2,0
"Brand=Sephora, Platform=Web, Zalando logo=Off, Breakpoint=1280+",Brand experience sticky-bar,2025-06-08,3,0
"Type=Beauty, Breakpoints=1280+, Sale=True, From (price)=True",Product Card | Catalogue (Web),2025-06-08,6,0
"Sale=False, From (price)=False, Breakpoint=375 - 479",🚧 [deprecated] Product price,2025-06-08,983,0
PDP Accordion / Size & fit,,2025-06-08,55,0
"Type=Standard, Colour=Black, Sale=False, From (price)=True",Product Card | Reco Carousel (App),2025-06-08,1,0
"Platform= App & mWeb, Type=Default",🚧 [DEPRACATED] .Pricing,2025-06-08,12,0
"Type=Standard, Breakpoints=1024 - 1279, Sale=True, From (price)=False",Product Card | Catalogue (Web),2025-06-08,9,0
"Type=Standard, Breakpoints=1280+, Sale=True, From (price)=True",Product Card | Catalogue (Web),2025-06-08,2,0
Property 1=Liked items card,Wardrobe | Overview Cards (App),2025-06-08,4,1
"Platform=App, # Items=03, View All=No",Tile,2025-06-08,87,0
Platform=App & mWeb,"Brand + item name, pricing",2025-06-08,99,0
"Type=Standard, Sale=False, From (price)=True",Product Card | Catalogue (App),2025-06-08,94,0
"Platform=App & mWeb, Rating=High",Reviews/Read/Overview,2025-06-08,152,0
"Breakpoint=320 - 479, Type=Standard",Product Card | Cart Web,2025-06-08,14,0
"Type=Standard, State=Default, Sale=True, Not available=Off, Wishlist State=Default",Product Card | Mini-Cart,2025-06-08,18,0
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=false",Showstopper (App),2025-06-08,168,0
"Type=Standard, Breakpoint=1280+",Product Card | Wardrobe (Web) - Liked,2025-06-08,12,0
"Placement=Home, Entry-point=Multi, Countdown=True, VoucherCode=True",Sales Banner (Desktop web),2025-06-08,1,0
"Type=Beauty, State=Default, Sale=True, Not available=Off, Wishlist State=Default",Product Card | Mini-Cart,2025-06-08,16,0
"Paragraph=false, Carousel=false, Follow Brand=false, Inverted=false",Showstopper (App),2025-06-08,4,0
"Type=Standard, Colour=Black, Breakpoint=1280+, Sale=False",Product Card | Reco Carousel (Web),2025-06-08,50,0
"Type=Beauty, Sale=False, Not available=False",Product Card | Cart,2025-06-08,42,0
"Device=App/Mobile, Label Color=Yes",Filtered View Card,2025-06-08,1,0
"Breakpoint=375-478, Type=Standard",Product Card Order Details Webview,2025-06-08,21,0
