component_name,component_set_name,week,insertions,detachments
"Type=List Item, Lines=Two, Style=Bold, States=Hover (Web), Icon=True, Chevron=False",List - Item (Default),2025-04-13,1,0
"Range=Half, State=Default",Range slider,2025-04-13,2,0
"State=Active, Label=Yes, Optional=On, Message=Error, Icon=Trailing",Text input,2025-04-13,2,0
Icon - Diamond,,2025-04-13,1,0
"Breakpoint=375 (Mobile), Size=Medium, Header (Optional)=Off, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
"Breakpoint=1280+ (Desktop), Size=Medium, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
"Type=List Item, Lines=Two, Style=Bold, States=Disabled, Icon=False, Chevron=True",List - Item (Default),2025-04-13,1,0
"Type=Color Swatch, State=Default",Dropdown Trigger (default),2025-04-13,1,0
"State=Default, Badge=Yes",Dropdown Icon Trigger,2025-04-13,466,0
"State=Disabled, Label=No, Optional=Off, Message=None, Icon=None",Text input,2025-04-13,2,0
"Type=🚧 [DEPRECATED] Logo, Lines=Three, Style=Bold, States=Default, Icon=False, Chevron=True",List - Item (Default),2025-04-13,1,0
"State=Default, Platform=Web",Filter Dropdown Trigger,2025-04-13,77,0
Icon - Heart (Outlined),,2025-04-13,1262,0
"Breakpoint=375 (Mobile), Size=Large, Header (Optional)=On, Title (Optional)=Off, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
Platform=Android,Status bar,2025-04-13,2,0
"Direction=Horizontal, Text=None, State=Completed, Type=Number",Progress Stepper,2025-04-13,1,0
"Direction=Vertical, Text=1 Row, State=Selected, Type=Number",Progress Stepper,2025-04-13,1,0
Alignment=Fixed,Tabs group,2025-04-13,16,1
"Direction=Vertical, Text=2 Rows, State=Inactive, Type=Icon",Progress Stepper,2025-04-13,1,0
Icon - Bags,,2025-04-13,5,0
Icon - Clock,,2025-04-13,13,0
Platform=iOS,Top bar catalogue,2025-04-13,69,0
"State=Active, Label=Yes, Optional=Off, Message=Success, Icon=Leading",Text input,2025-04-13,2,0
"Breakpoint=480 (Phablet), Size=Large, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
"Type=Single/Multiselect, State=Disabled",List - Controls,2025-04-13,1,0
"Breakpoint=1280+ (Desktop), Size=Large, Header (Optional)=Off, Title (Optional)=Off, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
Type=Read,Linear scale,2025-04-13,7,0
"State=Disabled, Size=Large",Text buttons,2025-04-13,1,0
Icon - Shoes (Sports shoes),,2025-04-13,5,0
"Expanded=On, State=Default, Style=Regular",Accordion (Default),2025-04-13,1,0
Icon - Calendar Blank,,2025-04-13,5,0
"With icon=False, State=Pressed, Size=Default",Follow button,2025-04-13,1,0
Platform=App,Icon button - More,2025-04-13,497,1
"Type=List Item, Lines=Three, Style=Bold, States=Default, Icon=False, Chevron=False",List - Item (Default),2025-04-13,1,0
"State=Active, Platform=Web",Filter Dropdown Trigger,2025-04-13,1,0
"Breakpoint=480 (Phablet), Size=Medium, Header (Optional)=Off, Title (Optional)=On, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
"Direction=Vertical, Text=2 Rows, State=Selected, Type=Icon",Progress Stepper,2025-04-13,1,0
Icon -  Avatar A,,2025-04-13,664,0
"Type=Tertiary, State=Pressed, Size=Small",Button,2025-04-13,2,0
"Platform=App, Type=Standard, Size=Small, State=Disabled",Link,2025-04-13,2,0
Icon - Star (Half),,2025-04-13,124,0
"State=Disabled, Label=Yes, Optional=On, Message=None, Icon=None",Text input,2025-04-13,2,0
"State=Default, Label=No, Optional=Off, Message=Informative, Icon=Leading",Text input,2025-04-13,2,0
"Platform=Web, Type=Icon, Size=Small, State=Disabled",Link,2025-04-13,2,0
"With icon=True, State=Hover, Size=Small",Follow button,2025-04-13,1,0
State=Hover,Reminder button,2025-04-13,1,0
"Type=Tertiary, State=Focus, Size=Small",Button,2025-04-13,2,0
"State=Default, Optional=Yes, Message=Informative",Text area,2025-04-13,2,0
"State=Default, Level=1",List - Item (Large),2025-04-13,1,0
"Type=Filter, Platform=mWeb, State=Default",Search bar,2025-04-13,1,0
Type=2 Levels,Category tree,2025-04-13,1,0
"Platform=App, Type=Standard, Size=Medium, State=Disabled",Link,2025-04-13,2,0
Type=3 Levels,Breadcrumbs,2025-04-13,1,0
"Expanded=Off, State=Pressed, Style=Regular",Accordion (Default),2025-04-13,1,0
Top bar=Off,Action sheet,2025-04-13,30,2
"Platform=Web, Type=Standard, Size=Medium, State=Hover",Link,2025-04-13,2,0
Icon - Trousers,,2025-04-13,4,0
"Platform=Web, State=Selected",Icon button - Reminder,2025-04-13,2,0
"Breakpoint=375 (Mobile), Size=Medium, Header (Optional)=Off, Title (Optional)=On, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
Icon - Search History,,2025-04-13,500,0
"State=Hover, Label=Yes, Optional=Off, Message=None, Icon=Leading",Text input,2025-04-13,2,0
"State=Active, Label=Yes, Optional=On, Message=Error, Icon=None",Text input,2025-04-13,2,0
Icon - Email Approved,,2025-04-13,14,0
Icon - Barcode,,2025-04-13,25,0
"Type=Primary, State=Disabled, Size=Default",Button,2025-04-13,119,1
"Direction=Horizontal, Text=1 Row, State=Selected, Type=Icon",Progress Stepper,2025-04-13,1,0
Icon - Underwear (Men),,2025-04-13,5,0
"Breakpoint=375 (Mobile), Size=Large, Header (Optional)=On, Title (Optional)=Off, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
"Breakpoint=768 (Tablet), Size=Small, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
"Type=Default, State=Disabled",Dropdown Trigger (default),2025-04-13,1,0
"On/off=Yes, State=Enabled",Switch,2025-04-13,55,0
Icon - Handshake,,2025-04-13,29,0
"Type=List Item, Lines=One, Style=Regular, States=Disabled, Icon=True, Chevron=False",List - Item (Default),2025-04-13,1,0
"Platform=iOS, Type=Standard link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-04-13,115,0
"Breakpoint=1280+ (Desktop), Size=Large, Header (Optional)=On, Title (Optional)=Off, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
"Platform=Web, Type=Navigation link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-04-13,523,0
"Type=Category, Platform=Desktop, State=Default",Search bar,2025-04-13,1,0
"Type=🚧 [DEPRECATED] Logo, Lines=Two, Style=Bold, States=Default, Icon=False, Chevron=True",List - Item (Default),2025-04-13,1,0
"Direction=Vertical, Text=None, State=Selected, Type=Icon",Progress Stepper,2025-04-13,1,0
"Breakpoint=375 (Mobile), Size=Large, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
"Type=Category, Platform=mWeb, State=Focused empty",Search bar,2025-04-13,1,0
"Breakpoint=1280+ (Desktop), Size=Small, Header (Optional)=Off, Title (Optional)=On, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
"Platform=App, Type=Default, Icon (Optional)=Off, Text link (Optional)=Off",🚧 [DEPRECATED] Notifications,2025-04-13,8,0
"Platform=Web, Size=Large (48x48), Outline=Yes, State=Hover",Icon button - Wishlist,2025-04-13,2,0
"Expanded=Off, State=Focus (web), Style=Bold",Accordion (Default),2025-04-13,1,0
Icon - Qualities,,2025-04-13,1,0
"Platform=iOS, Type=Standard link, State=Default, Size=Small",🚧 [DEPRECATED] Link,2025-04-13,60,0
Icon - Lock Open,,2025-04-13,26,0
"State=Active, Label=No, Optional=Off, Message=Informative, Icon=Leading",Text input,2025-04-13,2,0
Icon - Calendar (100 days),,2025-04-13,9,0
"Direction=Vertical, Text=1 Row, State=Inactive, Type=Icon",Progress Stepper,2025-04-13,1,0
Icon - Life Ring,,2025-04-13,1,0
"Breakpoint=768 (Tablet), Size=Small, Header (Optional)=On, Title (Optional)=Off, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
Icon - Full Length Mirror,,2025-04-13,4,0
"State=Disabled, Label=Yes, Optional=Off, Message=None, Icon=None",Text input,2025-04-13,2,0
"Type=Tertiary, State=Focus, Size=Default",Button,2025-04-13,4,0
"Breakpoint=480 (Phablet), Size=Medium, Header (Optional)=On, Title (Optional)=Off, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
"Platform=Web, Size=Small",Countdown,2025-04-13,6,0
"Type=List Item, Lines=Three, Style=Bold, States=Default, Icon=True, Chevron=True",List - Item (Default),2025-04-13,49,0
"State=Default, Level=2",List - Item (Large),2025-04-13,1,0
"Type=Color Swatch, State=Selected",Dropdown Trigger (default),2025-04-13,1,0
"Breakpoint=768 (Tablet), Size=Large, Header (Optional)=On, Title (Optional)=Off, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
"Platform=Web, Type=Navigation, Size=Small, State=Pressed",Link,2025-04-13,2,0
"With icon=True, State=Disabled, Size=Default",Follow button,2025-04-13,1,0
"Platform=Web, Type=Navigation, Size=Small, State=Focus",Link,2025-04-13,2,0
Icon - Shoes (Sports shoes - Kids),,2025-04-13,25,0
"Platform=Desktop, Link color=White, Overlay=Off",Embedded Navigation,2025-04-13,1,0
Layer=Foreground,Page control,2025-04-13,235,0
Icon - Enhancing,,2025-04-13,3,0
"States=Disabled, Type=Icon, Orientation=Horizontal, Text=None (Zero)",🚧 [DEPRECATED] Progress Stepper,2025-04-13,92,0
Icon - Chevron Down,,2025-04-13,1148,0
"Platform=Web, Type=Icon, Size=Small, State=Pressed",Link,2025-04-13,2,0
Icon - Color Palette,,2025-04-13,7,0
"State=Selected, Label=No, Optional=Off, Message=None, Icon=None",Text input,2025-04-13,2,0
Platform=Android,Status bar,2025-04-13,1,0
"Breakpoint=1280+ (Desktop), Size=Large, Header (Optional)=Off, Title (Optional)=Off, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
Icon - Store,,2025-04-13,8,0
"Breakpoint=375 (Mobile), Size=Large, Header (Optional)=Off, Title (Optional)=Off, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
"States=Completed, Type=Icon, Orientation=Horizontal, Text=None (Zero)",🚧 [DEPRECATED] Progress Stepper,2025-04-13,109,0
Icon - Postbox,,2025-04-13,2,0
Icon - Box Trade-in,,2025-04-13,95,0
Icon - Photo,,2025-04-13,20,0
Icon - Equalizer,,2025-04-13,155,0
Icon - Eye Open,,2025-04-13,50,0
"Type=List Item, Lines=Three, Style=Bold, States=Disabled, Icon=False, Chevron=False",List - Item (Default),2025-04-13,1,0
"State=Default, Optional=Yes, Message=None",Text area,2025-04-13,2,1
"Direction=Vertical, Text=2 Rows, State=Inactive, Type=Number",Progress Stepper,2025-04-13,1,0
"Panel=Default, State=Collapsed, Optional=Off, Subtext=Off, Static content=Off",Panel,2025-04-13,1,0
Alignment=Scrollable,Tabs group,2025-04-13,4,1
"Breakpoint=1280+ (Desktop), Size=Medium, Header (Optional)=Off, Title (Optional)=Off, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
"With icon=True, State=Pressed, Size=Small",Follow button,2025-04-13,1,0
"Breakpoint=768 (Tablet), Size=Medium, Header (Optional)=Off, Title (Optional)=Off, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
"State=Selected, Label=Yes, Optional=On, Message=None, Icon=Leading",Text input,2025-04-13,2,0
"Type=Filter, Platform=Android, State=Default",Search bar,2025-04-13,1,0
"Breakpoint=480 (Phablet), Size=Small, Header (Optional)=Off, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
Overlay,,2025-04-13,274,0
"Breakpoint=480 (Phablet), Size=Large, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
Type=Negative,Flag,2025-04-13,1,0
"Platform=Web, Type=Icon, Size=Large, State=Disabled",Link,2025-04-13,2,0
"Viewport=iOS: 375+, Selected tab=User account",Navigation bar,2025-04-13,13,0
"Type=Switch, State=Selected",List - Controls,2025-04-13,1,0
"Breakpoint=1024 (Desktop), Size=Medium, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
Icon - Suits (Men),,2025-04-13,7,0
"Breakpoint=768 (Tablet), Size=Medium, Header (Optional)=Off, Title (Optional)=On, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
"Platform=iOS, Type=Standard link, State=Default, Size=Medium",🚧 [DEPRECATED] Link,2025-04-13,250,0
"Platform=App, Size=Small (40x40), Outline=No, State=Selected",Icon button - Wishlist,2025-04-13,2,0
"State=Disabled, Label=No, Optional=Off, Message=None, Icon=Leading",Text input,2025-04-13,2,0
"Type=Follow button, Lines=Single, State=Deselected, With icon=No",🚧 [DEPRECATED] List - Controls,2025-04-13,7,0
"Breakpoint=480 (Phablet), Size=Small, Header (Optional)=On, Title (Optional)=Off, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
"Type=Filter, Platform=Desktop, State=Focused filled",Search bar,2025-04-13,5,0
"Type=Switch, State=Disabled",List - Controls,2025-04-13,1,0
Icon - Placeholder,,2025-04-13,154,0
"Expanded=false, State=Hover",Expandable container [Based on current component],2025-04-13,3,0
Icon - Shoes (Pumps),,2025-04-13,4,0
"Platform=Web, State=Deselected",Icon button - Reminder,2025-04-13,2,0
"Type=🚧 [DEPRECATED] Logo, Lines=Three, Style=Bold, States=Default, Icon=False, Chevron=False",List - Item (Default),2025-04-13,1,0
"Platform=Web, Type=Icon, Size=Medium, State=Pressed",Link,2025-04-13,2,0
"Direction=Vertical, Text=None, State=Selected, Type=Number",Progress Stepper,2025-04-13,1,0
"State=Active, Label=No, Optional=Off, Message=Success, Icon=Trailing",Text input,2025-04-13,2,0
"Platform=Web, Outline=On, State=Unmute",Icon button - Mute sound,2025-04-13,2,0
"Platform=Web, Size=Large (48x48), Outline=No, State=Selected",Icon button - Wishlist,2025-04-13,3,0
"Breakpoint=480 (Phablet), Size=Small, Header (Optional)=Off, Title (Optional)=Off, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
"Platform=Web, Type=Navigation, Size=Medium, State=Hover",Link,2025-04-13,2,0
"Direction=Horizontal, Text=None, State=Inactive, Type=Number",Progress Stepper,2025-04-13,1,0
"Type=Switch, State=Deselected",List - Controls,2025-04-13,1,0
"Type=Swatch, State=Default",Selector,2025-04-13,1,0
"State=Default, Optional=No, Message=Success",Text area,2025-04-13,1,0
"Breakpoint=1024 (Desktop), Size=Large, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
"Breakpoint=375 (Mobile), Size=Small, Header (Optional)=On, Title (Optional)=Off, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
"Left action=Back (Arrow), Action=Text action",Top bar (iOS),2025-04-13,59,0
Icon - Box Transit,,2025-04-13,68,0
"Platform=Web, Type=Standard, Size=Large, State=Pressed",Link,2025-04-13,2,0
Icon - Fire,,2025-04-13,1,0
"Type=List Item, Lines=Two, Style=Bold, States=Default, Icon=False, Chevron=False",List - Item (Default),2025-04-13,4,0
"Type=Category, Platform=Desktop, State=Default",Search bar,2025-04-13,5,0
Icon - Blouses & Tunics (Women),,2025-04-13,8,0
Type=Next (First Page),Pagination (Web),2025-04-13,4,0
"Viewport=iOS: 320-374, Selected tab=Home",Navigation bar,2025-04-13,4,0
Icon - Location,,2025-04-13,21,0
"Panel=Price, State=Expanded, Optional=Off, Subtext=Off, Static content=Off",Panel,2025-04-13,1,0
"Breakpoint=1280+ (Desktop), Size=Large, Header (Optional)=Off, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
"Platform=Web, Type=Standard, Size=Small, State=Pressed",Link,2025-04-13,2,0
"Direction=Horizontal, Text=2 Rows, State=Selected, Type=Number",Progress Stepper,2025-04-13,1,0
"Type=Category, Platform=iOS, State=Default",Search bar,2025-04-13,1,0
"Breakpoint=1024 (Desktop), Size=Large, Header (Optional)=On, Title (Optional)=Off, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
"State=Selected, Label=Yes, Optional=Off, Message=None, Icon=Trailing",Text input,2025-04-13,2,0
"Platform=Web, Type=Standard link, State=Default, Size=Small",🚧 [DEPRECATED] Link,2025-04-13,167,0
"Number=Triple, Resize=Original",Badge,2025-04-13,34,0
"Type=List Item, Lines=One, Style=Bold, States=Disabled, Icon=True, Chevron=True",List - Item (Default),2025-04-13,124,0
"Type=Single/Multiselect, State=Selected",List - Controls,2025-04-13,3,0
"Checked=Off, State=Default",Checkbox,2025-04-13,529,0
"State=Active, Label=Yes, Optional=Off, Message=Informative, Icon=None",Text input,2025-04-13,9,0
Icon - Star (Filled),,2025-04-13,450,0
Type=Strong (Designer),Flag,2025-04-13,6111,0
Icon -  Add,,2025-04-13,699,0
"Breakpoint=1280+ (Desktop), Size=Small, Header (Optional)=Off, Title (Optional)=Off, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
Icon - Truck (Returns),,2025-04-13,7,0
"State=Default, Size=Large",Text buttons,2025-04-13,493,0
"State=Disabled, Level=1",List - Item (Large),2025-04-13,1,0
"Platform=Web, State=Disabled",Icon button - Trade-in,2025-04-13,2,0
Icon - Shopping bag (empty),,2025-04-13,248,0
Size=16px (S),Spacer,2025-04-13,769,0
Icon - Shoes (Mules),,2025-04-13,4,0
"Platform=App, Type=Default",Notifications,2025-04-13,4,0
"Thickness=2px, Colour=Black",Divider (Horizontal),2025-04-13,49,0
"State=Default, Label=Yes, Optional=Off, Message=Success, Icon=Leading",Text input,2025-04-13,2,0
"Platform=App, State=Selected",Icon button - Reminder,2025-04-13,2,0
"Platform=App, Type=Standard, Size=Small, State=Default",Link,2025-04-13,54,0
"Breakpoint=1024 (Desktop), Size=Large, Header (Optional)=Off, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
Type=4 Levels,Breadcrumbs,2025-04-13,1,0
"State=Active, Label=Yes, Optional=On, Message=None, Icon=Trailing",Text input,2025-04-13,26,0
"State=Active, Label=No, Optional=Off, Message=Success, Icon=Leading",Text input,2025-04-13,2,0
"State=Hover (Web only), Platform=Web",Filter Dropdown Trigger,2025-04-13,1,0
"Type=Color Swatch, State=Error",Dropdown Trigger (default),2025-04-13,1,0
Meter/With label,,2025-04-13,0,2
Icon - Pencil,,2025-04-13,363,0
"State=Default, Label=Yes, Optional=Off, Message=Success, Icon=Trailing",Text input,2025-04-13,2,0
"Type=Brandmark, Color=Original",Zalando Logo,2025-04-13,13,0
"Expanded=Off, State=Default, Style=Bold",Accordion (Default),2025-04-13,739,0
"Type=Icon, State=Active",Dropdown Trigger (default),2025-04-13,1,0
"Platform=App, Size=Small",Countdown,2025-04-13,11,0
"Type=List Item, Lines=Two, Style=Bold, States=Default, Icon=False, Chevron=True",List - Item (Default),2025-04-13,12,0
Type=Positive,Flag,2025-04-13,5743,0
"Direction=Vertical, Text=1 Row, State=Completed, Type=Icon",Progress Stepper,2025-04-13,1,0
"Type=List Item, Lines=One, Style=Bold, States=Hover (Web), Icon=False, Chevron=True",List - Item (Default),2025-04-13,1,0
"Type=Secondary, State=Default, Size=Default",Button,2025-04-13,958,1
"Platform=Web, Type=Standard, Size=Small, State=Focus",Link,2025-04-13,2,0
Icon - Chat sparkle,,2025-04-13,407,0
"Breakpoint=1280+ (Desktop), Size=Medium, Header (Optional)=Off, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
"Platform=Web, Type=Icon, Size=Small, State=Default",Link,2025-04-13,2,0
"Type=List Item, Lines=One, Style=Bold, States=Default, Icon=True, Chevron=True",List - Item (Default),2025-04-13,613,0
"State=Default, Label=No, Optional=Off, Message=Informative, Icon=None",Text input,2025-04-13,2,0
"Platform=Web, Type=Default, Icon (Optional)=Off, Text link (Optional)=Off",🚧 [DEPRECATED] Notifications,2025-04-13,16,0
Icon - Shoes (Other),,2025-04-13,3,0
Icon - Space,,2025-04-13,2,0
State=Pressed,Reminder button,2025-04-13,1,0
"Type=Tertiary, State=Disabled, Size=Small",Button,2025-04-13,8,0
"State=Active, Optional=Yes, Message=None",Text area,2025-04-13,1,0
"State=Default, Label=No, Optional=Off, Message=None, Icon=Leading",Text input,2025-04-13,2,0
"Breakpoint=375 (Mobile), Size=Medium, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
"Type=Swatch, State=Hover",Selector,2025-04-13,1,0
